time,open,high,low,close,line4,si_dir,si_close,kernel estimate,synthetic renko close,last_state_code,kern_reg,open long,open short,exit_renko,regime flip → long,regime flip → short,kernel regression estimate,distance above kernel,distance below kernel,buy,sell,stopbuy,stopsell,upper envelope: far,upper envelope: average,upper envelope: near,envelope midline,lower envelope: near,lower envelope: average,lower envelope: far,chars,chars.1,chars.2,chars.3,shapes,shapes.1,volume,dt,dt_utc,close_all,state_code,state_label,kern_est,open_long,open_short,renko_syn_close,lor_flip_long,lor_flip_short,lor_buy_sig,lor_sell_sig,v_buy_sig,v_sell_sig,r_down,rs_down,r_up,rs_up,bar_i,lor_event,lor_trade_id,lor_pos,v_event,v_trade_id,v_pos
2026-02-23T16:04:45+08:00,5155.00000,5155.50000,5154.70000,5155.10000,5158.01435,1,85.60500,5154.32620,5154.82500,2,-1,0,0,0,0,0,5154.32177,,,,,,,5163.63117,5159.84923,5156.06728,5154.32177,5152.57625,5148.79431,5145.01236,0,0,0,0,,,14,2026-02-23 16:04:45+08:00,2026-02-23 08:04:45+00:00,0,2,FAST,5154.32177,0,0,5154.82500,0,0,0,0,0,0,1,1,1,1,1374,,39.00000,-1,,,0
2026-02-23T16:05:00+08:00,5155.40000,5155.40000,5154.10000,5154.62500,5157.95425,-1,85.54500,5154.31104,5154.82500,2,-1,0,0,0,0,0,5154.29900,,,,,,,5163.61848,5159.83244,5156.04640,5154.29900,5152.55160,5148.76556,5144.97952,0,0,0,0,,,15,2026-02-23 16:05:00+08:00,2026-02-23 08:05:00+00:00,0,2,FAST,5154.29900,0,0,5154.82500,0,0,0,0,0,0,1,1,1,1,1375,,39.00000,-1,,,0
2026-02-23T16:05:15+08:00,5154.50000,5154.60000,5154.50000,5154.52500,5157.88919,1,85.58500,5154.30113,5154.82500,2,-1,0,0,0,0,0,5154.28984,,,,,,,5163.60575,5159.82116,5156.03657,5154.28984,5152.54310,5148.75851,5144.97392,0,0,0,0,,,5,2026-02-23 16:05:15+08:00,2026-02-23 08:05:15+00:00,0,2,FAST,5154.28984,0,0,5154.82500,0,0,0,0,0,0,1,1,1,1,1376,,39.00000,-1,,,0
2026-02-23T16:05:30+08:00,5154.90000,5154.90000,5154.40000,5154.52500,5157.81853,0,85.58500,5154.30169,5154.82500,2,-1,0,0,0,0,0,5154.28130,,,,,,,5163.58526,5159.80553,5156.02579,5154.28130,5152.53681,5148.75707,5144.97734,0,0,0,0,,,5,2026-02-23 16:05:30+08:00,2026-02-23 08:05:30+00:00,0,2,FAST,5154.28130,0,0,5154.82500,0,0,0,0,0,0,1,1,1,1,1377,,39.00000,-1,,,0
2026-02-23T16:05:45+08:00,5154.30000,5154.30000,5154.30000,5154.30000,5157.74218,-1,85.58000,5154.29048,5154.82500,2,-1,0,0,0,0,0,5154.27221,,,,,,,5163.54998,5159.78088,5156.01179,5154.27221,5152.53263,5148.76353,5144.99444,0,0,0,0,,,2,2026-02-23 16:05:45+08:00,2026-02-23 08:05:45+00:00,0,2,FAST,5154.27221,0,0,5154.82500,0,0,0,0,0,0,1,1,1,1,1378,,39.00000,-1,,,0
2026-02-23T16:06:00+08:00,5153.80000,5155.00000,5153.80000,5154.60000,5157.66075,1,85.61000,5154.31106,5154.82500,2,-1,0,0,0,0,0,5154.31260,,,,,,,5163.56531,5159.80640,5156.04748,5154.31260,5152.57771,5148.81880,5145.05988,0,0,0,0,,,6,2026-02-23 16:06:00+08:00,2026-02-23 08:06:00+00:00,0,2,FAST,5154.31260,0,0,5154.82500,0,0,0,0,0,0,1,1,1,1,1379,,39.00000,-1,,,0
2026-02-23T16:06:15+08:00,5155.30000,5156.60000,5155.30000,5156.27500,5157.57606,1,85.69500,5154.48841,5155.82500,3,-1,0,0,0,0,0,5154.52106,,,5155.30000,,,,5163.75149,5160.00163,5156.25176,5154.52106,5152.79035,5149.04049,5145.29062,0,0,0,0,,,7,2026-02-23 16:06:15+08:00,2026-02-23 08:06:15+00:00,0,3,SLOW,5154.52106,0,0,5155.82500,0,0,1,0,0,0,1,1,1,1,1380,,39.00000,-1,,,0
2026-02-23T16:06:30+08:00,5157.40000,5158.90000,5157.40000,5158.52500,5157.49131,0,85.69500,5154.87135,5158.32500,1,-1,0,0,0,0,0,5154.93922,,,,,,,5164.15293,5160.40986,5156.66679,5154.93922,5153.21165,5149.46858,5145.72551,0,0,0,0,,,6,2026-02-23 16:06:30+08:00,2026-02-23 08:06:30+00:00,0,1,IMPULSE,5154.93922,0,0,5158.32500,0,0,0,0,0,0,1,1,1,1,1381,EXIT_SHORT|ENTRY_LONG,40.00000,1,,,0
2026-02-23T16:06:45+08:00,5158.70000,5160.40000,5158.30000,5159.82500,5157.40823,1,85.74500,5155.36704,5159.82500,1,-1,0,0,0,0,0,5155.47814,,,,,,,5164.68769,5160.94631,5157.20493,5155.47814,5153.75135,5150.00997,5146.26859,0,0,0,0,,,36,2026-02-23 16:06:45+08:00,2026-02-23 08:06:45+00:00,0,1,IMPULSE,5155.47814,0,0,5159.82500,0,0,0,0,0,0,1,1,1,1,1382,,40.00000,1,,,0
2026-02-23T16:07:00+08:00,5160.70000,5160.80000,5159.30000,5159.67500,5157.32685,-1,85.73500,5155.83737,5159.82500,1,-1,0,0,0,0,0,5155.91226,,,,,,,5165.12323,5161.38127,5157.63932,5155.91226,5154.18520,5150.44324,5146.70128,0,0,0,0,,,44,2026-02-23 16:07:00+08:00,2026-02-23 08:07:00+00:00,0,1,IMPULSE,5155.91226,0,0,5159.82500,0,0,0,0,0,0,1,1,1,1,1383,,40.00000,1,,,0
2026-02-23T16:07:15+08:00,5159.00000,5159.50000,5158.30000,5158.60000,5157.24701,-1,85.70000,5156.18973,5158.82500,2,-1,0,1,0,0,0,5156.23418,,,,,,,5165.44831,5161.70507,5157.96183,5156.23418,5154.50653,5150.76329,5147.02005,0,0,0,0,,,34,2026-02-23 16:07:15+08:00,2026-02-23 08:07:15+00:00,0,2,FAST,5156.23418,0,1,5158.82500,0,0,0,0,0,0,1,1,1,1,1384,,40.00000,1,,,0
2026-02-23T16:07:30+08:00,5158.20000,5158.50000,5158.20000,5158.32500,5157.16887,1,85.70500,5156.49371,5157.82500,2,1,0,0,1,1,0,5156.53160,,,,,,,5165.73937,5161.99871,5158.25806,5156.53160,5154.80514,5151.06448,5147.32382,0,0,0,0,,,4,2026-02-23 16:07:30+08:00,2026-02-23 08:07:30+00:00,1,2,FAST,5156.53160,0,0,5157.82500,1,0,0,0,0,0,1,1,1,1,1385,,40.00000,1,,,0
2026-02-23T16:07:45+08:00,5158.90000,5159.20000,5158.60000,5159.00000,5157.09342,1,85.75000,5156.83353,5158.82500,2,1,1,0,0,0,0,5156.87661,,,,,,,5166.07210,5162.33643,5158.60077,5156.87661,5155.15246,5151.41679,5147.68113,0,0,0,0,,,19,2026-02-23 16:07:45+08:00,2026-02-23 08:07:45+00:00,0,2,FAST,5156.87661,1,0,5158.82500,0,0,0,0,0,0,1,1,1,1,1386,,40.00000,1,,,0
2026-02-23T16:08:00+08:00,5159.30000,5159.60000,5159.30000,5159.52500,5157.02129,1,85.76500,5157.19357,5159.32500,2,1,0,0,0,0,0,5157.23898,,,,,,,5166.41251,5162.68576,5158.95902,5157.23898,5155.51894,5151.79220,5148.06545,0,0,0,0,,5160.10000,6,2026-02-23 16:08:00+08:00,2026-02-23 08:08:00+00:00,0,2,FAST,5157.23898,0,0,5159.32500,0,0,0,0,1,0,1,1,1,1,1387,,40.00000,1,,,0
2026-02-23T16:08:15+08:00,5159.80000,5160.70000,5159.50000,5160.10000,5156.95427,-1,85.75000,5157.57397,5159.82500,2,1,0,0,0,0,0,5157.61442,,,,,,,5166.76787,5163.04928,5159.33069,5157.61442,5155.89815,5152.17956,5148.46097,0,0,0,0,,,13,2026-02-23 16:08:15+08:00,2026-02-23 08:08:15+00:00,0,2,FAST,5157.61442,0,0,5159.82500,0,0,0,0,0,0,1,1,1,1,1388,,40.00000,1,ENTRY_LONG,5.00000,1
2026-02-23T16:08:30+08:00,5160.40000,5160.40000,5160.20000,5160.25000,5156.89210,-1,85.74000,5157.93684,5159.82500,2,1,0,0,0,0,0,5157.96855,,,,,,,5167.09150,5163.38530,5159.67910,5157.96855,5156.25800,5152.55180,5148.84560,0,0,0,0,,,4,2026-02-23 16:08:30+08:00,2026-02-23 08:08:30+00:00,0,2,FAST,5157.96855,0,0,5159.82500,0,0,0,0,0,0,1,1,1,1,1389,,40.00000,1,,5.00000,1
2026-02-23T16:08:45+08:00,5160.00000,5160.00000,5159.60000,5159.75000,5156.83499,0,85.74000,5158.22070,5159.82500,2,1,0,0,0,0,0,5158.24362,,,,,,,5167.32880,5163.63795,5159.94709,5158.24362,5156.54014,5152.84928,5149.15843,0,0,0,0,,,6,2026-02-23 16:08:45+08:00,2026-02-23 08:08:45+00:00,0,2,FAST,5158.24362,0,0,5159.82500,0,0,0,0,0,0,1,1,1,1,1390,,40.00000,1,,5.00000,1
2026-02-23T16:09:00+08:00,5160.10000,5160.10000,5159.40000,5159.57500,5156.78294,-1,85.69500,5158.45618,5159.82500,2,1,0,0,0,0,0,5158.45903,,,,,,,5167.50325,5163.82904,5160.15482,5158.45903,5156.76324,5153.08903,5149.41481,0,0,0,0,,,5,2026-02-23 16:09:00+08:00,2026-02-23 08:09:00+00:00,0,2,FAST,5158.45903,0,0,5159.82500,0,0,0,0,0,0,1,1,1,1,1391,,40.00000,1,,5.00000,1
2026-02-23T16:09:15+08:00,5159.40000,5159.40000,5158.50000,5158.87500,5156.73454,1,85.72000,5158.59584,5159.82500,2,1,0,0,0,0,0,5158.58813,,,,,,,5167.59120,5163.93370,5160.27620,5158.58813,5156.90005,5153.24256,5149.58506,0,0,0,0,,,13,2026-02-23 16:09:15+08:00,2026-02-23 08:09:15+00:00,0,2,FAST,5158.58813,0,0,5159.82500,0,0,0,0,0,0,1,1,1,1,1392,,40.00000,1,,5.00000,1
2026-02-23T16:09:30+08:00,5158.80000,5159.30000,5158.60000,5158.87500,5156.69003,0,85.72000,5158.70620,5159.82500,2,1,0,0,0,0,0,5158.68892,,,,,,,5167.64871,5164.00880,5160.36888,5158.68892,5157.00896,5153.36905,5149.72913,0,0,0,0,,,12,2026-02-23 16:09:30+08:00,2026-02-23 08:09:30+00:00,0,2,FAST,5158.68892,0,0,5159.82500,0,0,0,0,0,0,1,1,1,1,1393,,40.00000,1,,5.00000,1
2026-02-23T16:09:45+08:00,5158.50000,5158.50000,5156.90000,5157.50000,5156.64723,-1,85.66000,5158.66555,5158.82500,3,1,0,0,1,0,0,5158.62784,,,,5158.50000,,,5167.55349,5163.92745,5160.30140,5158.62784,5156.95429,5153.32824,5149.70220,0,0,0,0,,,29,2026-02-23 16:09:45+08:00,2026-02-23 08:09:45+00:00,1,3,SLOW,5158.62784,0,0,5158.82500,0,0,0,1,0,0,1,1,1,1,1394,,40.00000,1,,5.00000,1
2026-02-23T16:10:00+08:00,5157.70000,5157.70000,5157.30000,5157.40000,5156.60682,-1,85.64000,5158.59497,5157.82500,2,1,0,0,0,0,0,5158.54737,,,,,,,5167.43367,5163.82361,5160.21355,5158.54737,5156.88118,5153.27112,5149.66106,0,0,0,0,,,5,2026-02-23 16:10:00+08:00,2026-02-23 08:10:00+00:00,0,2,FAST,5158.54737,0,0,5157.82500,0,0,0,0,0,0,1,1,1,1,1395,EXIT_LONG|ENTRY_SHORT,41.00000,-1,,5.00000,1
2026-02-23T16:10:15+08:00,5157.10000,5158.10000,5156.50000,5157.70000,5156.57099,-1,85.61500,5158.53563,5157.82500,2,1,0,0,0,0,0,5158.52462,,,,,,,5167.38122,5163.78323,5160.18523,5158.52462,5156.86401,5153.26602,5149.66803,0,0,0,0,,,23,2026-02-23 16:10:15+08:00,2026-02-23 08:10:15+00:00,0,2,FAST,5158.52462,0,0,5157.82500,0,0,0,0,0,0,1,1,1,1,1396,,41.00000,-1,,5.00000,1
2026-02-23T16:10:30+08:00,5158.20000,5159.30000,5158.10000,5158.85000,5156.54281,1,85.64000,5158.57211,5158.82500,2,1,0,0,0,0,0,5158.57589,,,,,,,5167.40735,5163.81957,5160.23179,5158.57589,5156.91999,5153.33221,5149.74443,0,0,0,0,,,16,2026-02-23 16:10:30+08:00,2026-02-23 08:10:30+00:00,0,2,FAST,5158.57589,0,0,5158.82500,0,0,0,0,0,0,1,1,1,1,1397,,41.00000,-1,,5.00000,1
2026-02-23T16:10:45+08:00,5158.70000,5159.10000,5158.30000,5158.75000,5156.52123,0,85.64000,5158.59395,5158.82500,2,1,0,0,0,0,0,5158.60364,,,,,,,5167.40971,5163.83225,5160.25478,5158.60364,5156.95251,5153.37504,5149.79757,0,0,0,0,,,23,2026-02-23 16:10:45+08:00,2026-02-23 08:10:45+00:00,0,2,FAST,5158.60364,0,0,5158.82500,0,0,0,0,0,0,1,1,1,1,1398,,41.00000,-1,,5.00000,1
2026-02-23T16:11:00+08:00,5158.40000,5158.50000,5157.80000,5158.12500,5156.50664,1,85.74500,5158.55568,5158.82500,2,1,0,0,0,0,0,5158.56451,,,,,,,5167.34357,5163.77707,5160.21058,5158.56451,5156.91843,5153.35194,5149.78544,0,0,0,0,,,19,2026-02-23 16:11:00+08:00,2026-02-23 08:11:00+00:00,0,2,FAST,5158.56451,0,0,5158.82500,0,0,0,0,0,0,1,1,1,1,1399,,41.00000,-1,,5.00000,1
2026-02-23T16:11:15+08:00,5157.90000,5158.50000,5157.90000,5158.35000,5156.49935,-1,85.70500,5158.53303,5158.82500,2,1,0,0,0,0,0,5158.55568,,,,,,,5167.30450,5163.75029,5160.19608,5158.55568,5156.91527,5153.36106,5149.80685,0,0,0,0,,,8,2026-02-23 16:11:15+08:00,2026-02-23 08:11:15+00:00,0,2,FAST,5158.55568,0,0,5158.82500,0,0,0,0,0,0,1,1,1,1,1400,,41.00000,-1,,5.00000,1
2026-02-23T16:11:30+08:00,5158.80000,5158.80000,5157.40000,5157.75000,5156.49914,-1,85.65000,5158.45495,5157.82500,3,1,0,0,0,0,0,5158.44626,,,,,,,5167.17184,5163.62707,5160.08231,5158.44626,5156.81021,5153.26545,5149.72068,0,0,0,0,,,8,2026-02-23 16:11:30+08:00,2026-02-23 08:11:30+00:00,0,3,SLOW,5158.44626,0,0,5157.82500,0,0,0,0,0,0,1,1,1,1,1401,,41.00000,-1,,5.00000,1
2026-02-23T16:11:45+08:00,5157.30000,5157.40000,5157.10000,5157.17500,5156.50519,-1,85.64500,5158.32677,5157.32500,2,1,0,0,0,0,0,5158.31171,,,,,,,5167.00738,5163.47476,5159.94215,5158.31171,5156.68127,5153.14866,5149.61605,0,0,0,0,,,6,2026-02-23 16:11:45+08:00,2026-02-23 08:11:45+00:00,0,2,FAST,5158.31171,0,0,5157.32500,0,0,0,0,0,0,1,1,1,1,1402,,41.00000,-1,,5.00000,1
2026-02-23T16:12:00+08:00,5156.90000,5156.90000,5156.20000,5156.57500,5156.51665,1,85.65500,5158.14754,5156.82500,2,1,0,0,0,0,0,5158.13510,,,,,,,5166.79930,5163.27947,5159.75963,5158.13510,5156.51056,5152.99073,5149.47090,0,0,0,0,,,11,2026-02-23 16:12:00+08:00,2026-02-23 08:12:00+00:00,0,2,FAST,5158.13510,0,0,5156.82500,0,0,0,0,0,0,1,1,1,1,1403,,41.00000,-1,,5.00000,1
2026-02-23T16:12:15+08:00,5157.20000,5157.60000,5157.20000,5157.50000,5156.53441,0,85.65500,5158.05849,5156.82500,2,1,0,0,0,0,0,5158.05572,,,,,,,5166.68319,5163.17828,5159.67337,5158.05572,5156.43806,5152.93315,5149.42824,0,0,0,0,,,4,2026-02-23 16:12:15+08:00,2026-02-23 08:12:15+00:00,0,2,FAST,5158.05572,0,0,5156.82500,0,0,0,0,0,0,1,1,1,1,1404,,41.00000,-1,,5.00000,1
2026-02-23T16:12:30+08:00,5157.50000,5157.50000,5156.50000,5156.75000,5156.55721,1,85.66500,5157.90888,5156.82500,2,1,0,0,0,0,0,5157.88368,,,,,,,5166.47670,5162.98579,5159.49487,5157.88368,5156.27249,5152.78158,5149.29066,0,0,0,0,,,8,2026-02-23 16:12:30+08:00,2026-02-23 08:12:30+00:00,0,2,FAST,5157.88368,0,0,5156.82500,0,0,0,0,0,0,1,1,1,1,1405,,41.00000,-1,,5.00000,1
2026-02-23T16:12:45+08:00,5156.80000,5157.20000,5156.80000,5157.05000,5156.58383,0,85.66500,5157.79486,5156.82500,2,1,0,0,0,0,0,5157.77450,,,,,,,5166.32792,5162.85309,5159.37826,5157.77450,5156.17073,5152.69590,5149.22108,0,0,0,0,,,10,2026-02-23 16:12:45+08:00,2026-02-23 08:12:45+00:00,0,2,FAST,5157.77450,0,0,5156.82500,0,0,0,0,0,0,1,1,1,1,1406,,41.00000,-1,,5.00000,1
2026-02-23T16:13:15+08:00,5156.50000,5157.10000,5156.00000,5156.82500,5156.61425,-1,85.64000,5157.66803,5156.82500,2,1,0,0,0,0,0,5157.67318,,,,,,,5166.19061,5162.73040,5159.27020,5157.67318,5156.07617,5152.61596,5149.15576,0,0,0,0,,,8,2026-02-23 16:13:15+08:00,2026-02-23 08:13:15+00:00,0,2,FAST,5157.67318,0,0,5156.82500,0,0,0,0,0,0,1,1,1,1,1407,,41.00000,-1,,5.00000,1
2026-02-23T16:13:30+08:00,5157.10000,5157.20000,5157.10000,5157.17500,5156.64935,-1,85.62500,5157.58116,5156.82500,2,1,0,0,0,0,0,5157.58907,,,,,,,5166.06204,5162.61990,5159.17775,5157.58907,5156.00039,5152.55825,5149.11611,0,0,0,0,,,3,2026-02-23 16:13:30+08:00,2026-02-23 08:13:30+00:00,0,2,FAST,5157.58907,0,0,5156.82500,0,0,0,0,0,0,1,1,1,1,1408,,41.00000,-1,,5.00000,1
2026-02-23T16:13:45+08:00,5157.20000,5157.20000,5157.20000,5157.20000,5156.69002,1,85.69000,5157.50645,5156.82500,2,1,0,0,0,0,0,5157.51459,,,,,,,5165.93368,5162.51343,5159.09317,5157.51459,5155.93601,5152.51575,5149.09549,0,0,0,0,,,1,2026-02-23 16:13:45+08:00,2026-02-23 08:13:45+00:00,0,2,FAST,5157.51459,0,0,5156.82500,0,0,0,0,0,0,1,1,1,1,1409,,41.00000,-1,,5.00000,1
2026-02-23T16:14:00+08:00,5157.40000,5158.00000,5157.40000,5157.85000,5156.73457,1,85.70500,5157.50241,5157.82500,3,1,0,0,0,0,0,5157.52534,,,,,,,5165.88906,5162.49130,5159.09353,5157.52534,5155.95714,5152.55938,5149.16162,0,0,0,0,,,3,2026-02-23 16:14:00+08:00,2026-02-23 08:14:00+00:00,0,3,SLOW,5157.52534,0,0,5157.82500,0,0,0,0,0,0,1,1,1,1,1410,,41.00000,-1,,5.00000,1
2026-02-23T16:14:15+08:00,5158.30000,5158.50000,5157.70000,5158.30000,5156.78257,1,85.76500,5157.55051,5157.82500,3,1,0,0,0,0,0,5157.59219,,,,,,,5165.90193,5162.52609,5159.15026,5157.59219,5156.03411,5152.65828,5149.28245,0,0,0,0,,,13,2026-02-23 16:14:15+08:00,2026-02-23 08:14:15+00:00,0,3,SLOW,5157.59219,0,0,5157.82500,0,0,0,0,0,0,1,1,1,1,1411,,41.00000,-1,,5.00000,1
2026-02-23T16:14:30+08:00,5158.70000,5158.70000,5157.80000,5158.12500,5156.83393,-1,85.75000,5157.59024,5157.82500,3,1,0,0,0,0,0,5157.62001,,,,,,,5165.87884,5162.52369,5159.16854,5157.62001,5156.07147,5152.71632,5149.36117,0,0,0,0,,,8,2026-02-23 16:14:30+08:00,2026-02-23 08:14:30+00:00,0,3,SLOW,5157.62001,0,0,5157.82500,0,0,0,0,0,0,1,1,1,1,1412,,41.00000,-1,,5.00000,1
2026-02-23T16:14:45+08:00,5158.30000,5159.50000,5158.30000,5159.10000,5156.88989,1,85.77000,5157.72284,5158.82500,0,1,0,0,0,0,0,5157.76958,,,5158.30000,,,,5165.98439,5162.64712,5159.30985,5157.76958,5156.22930,5152.89203,5149.55476,0,0,0,0,,,7,2026-02-23 16:14:45+08:00,2026-02-23 08:14:45+00:00,0,0,NEUTRAL,5157.76958,0,0,5158.82500,0,0,1,0,0,0,1,1,1,1,1413,,41.00000,-1,,5.00000,1
2026-02-23T16:15:00+08:00,5159.80000,5159.80000,5159.60000,5159.65000,5156.95102,1,85.84000,5157.90715,5159.32500,2,1,0,0,0,0,0,5157.94755,,,,,,,5166.11315,5162.79588,5159.47860,5157.94755,5156.41650,5153.09922,5149.78194,0,0,0,0,,,3,2026-02-23 16:15:00+08:00,2026-02-23 08:15:00+00:00,0,2,FAST,5157.94755,0,0,5159.32500,0,0,0,0,0,0,1,1,1,1,1414,EXIT_SHORT|ENTRY_LONG,42.00000,1,,5.00000,1
2026-02-23T16:15:15+08:00,5160.00000,5160.20000,5159.60000,5159.75000,5157.01748,1,85.86000,5158.09856,5159.32500,2,1,0,0,0,0,0,5158.12304,,,,,,,5166.23914,5162.94198,5159.64481,5158.12304,5156.60127,5153.30411,5150.00694,0,0,0,0,,,8,2026-02-23 16:15:15+08:00,2026-02-23 08:15:15+00:00,0,2,FAST,5158.12304,0,0,5159.32500,0,0,0,0,0,0,1,1,1,1,1415,,42.00000,1,,5.00000,1
2026-02-23T16:15:30+08:00,5159.50000,5159.80000,5159.50000,5159.72500,5157.08863,0,85.86000,5158.28262,5159.32500,2,1,0,0,0,0,0,5158.31145,,,,,,,5166.37442,5163.09884,5159.82326,5158.31145,5156.79964,5153.52406,5150.24848,0,0,0,0,,,9,2026-02-23 16:15:30+08:00,2026-02-23 08:15:30+00:00,0,2,FAST,5158.31145,0,0,5159.32500,0,0,0,0,0,0,1,1,1,1,1416,,42.00000,1,,5.00000,1
2026-02-23T16:15:45+08:00,5159.70000,5159.70000,5159.20000,5159.32500,5157.16208,0,85.86000,5158.42275,5159.32500,2,1,0,0,0,0,0,5158.43753,,,,,,,5166.44633,5163.19275,5159.93918,5158.43753,5156.93588,5153.68230,5150.42872,0,0,0,0,,,2,2026-02-23 16:15:45+08:00,2026-02-23 08:15:45+00:00,0,2,FAST,5158.43753,0,0,5159.32500,0,0,0,0,0,0,1,1,1,1,1417,,42.00000,1,,5.00000,1
2026-02-23T16:16:00+08:00,5159.10000,5160.20000,5158.90000,5159.82500,5157.23567,1,85.93500,5158.59815,5159.82500,3,1,0,0,0,0,0,5158.63550,,,,,,,5166.59893,5163.36378,5160.12864,5158.63550,5157.14235,5153.90721,5150.67207,0,0,0,0,,,15,2026-02-23 16:16:00+08:00,2026-02-23 08:16:00+00:00,0,3,SLOW,5158.63550,0,0,5159.82500,0,0,0,0,0,0,1,1,1,1,1418,,42.00000,1,,5.00000,1
2026-02-23T16:16:15+08:00,5160.10000,5160.10000,5159.30000,5159.55000,5157.30755,-1,85.91000,5158.73710,5159.82500,3,1,0,0,0,0,0,5158.75809,,,,,,,5166.67878,5163.46100,5160.24322,5158.75809,5157.27296,5154.05518,5150.83741,0,0,0,0,,,5,2026-02-23 16:16:15+08:00,2026-02-23 08:16:15+00:00,0,3,SLOW,5158.75809,0,0,5159.82500,0,0,0,0,0,0,1,1,1,1,1419,,42.00000,1,,5.00000,1
2026-02-23T16:16:30+08:00,5159.70000,5159.80000,5159.70000,5159.77500,5157.37811,-1,85.90500,5158.88296,5159.82500,3,1,0,0,0,0,0,5158.90353,,,,,,,5166.77557,5163.57755,5160.37954,5158.90353,5157.42752,5154.22951,5151.03149,0,0,0,0,,,3,2026-02-23 16:16:30+08:00,2026-02-23 08:16:30+00:00,0,3,SLOW,5158.90353,0,0,5159.82500,0,0,0,0,0,0,1,1,1,1,1420,,42.00000,1,,5.00000,1
2026-02-23T16:16:45+08:00,5160.20000,5160.50000,5159.80000,5159.97500,5157.44857,-1,85.89000,5159.03466,5159.82500,3,1,0,0,0,0,0,5159.03686,,,,,,,5166.86160,5163.68280,5160.50400,5159.03686,5157.56972,5154.39092,5151.21212,0,0,0,0,,,11,2026-02-23 16:16:45+08:00,2026-02-23 08:16:45+00:00,0,3,SLOW,5159.03686,0,0,5159.82500,0,0,0,0,0,0,1,1,1,1,1421,,42.00000,1,,5.00000,1
2026-02-23T16:17:00+08:00,5159.80000,5159.80000,5159.10000,5159.27500,5157.51833,0,85.89000,5159.10792,5159.82500,3,1,0,0,0,0,0,5159.09188,,,,,,,5166.87093,5163.71069,5160.55045,5159.09188,5157.63331,5154.47308,5151.31284,0,0,0,0,,,2,2026-02-23 16:17:00+08:00,2026-02-23 08:17:00+00:00,0,3,SLOW,5159.09188,0,0,5159.82500,0,0,0,0,0,0,1,1,1,1,1422,,42.00000,1,,5.00000,1
2026-02-23T16:17:15+08:00,5158.90000,5159.30000,5158.90000,5159.15000,5157.58638,-1,85.86500,5159.15523,5159.82500,3,1,0,0,0,0,0,5159.14142,,,,,,,5166.87250,5163.73175,5160.59100,5159.14142,5157.69185,5154.55110,5151.41035,0,0,0,0,,,5,2026-02-23 16:17:15+08:00,2026-02-23 08:17:15+00:00,0,3,SLOW,5159.14142,0,0,5159.82500,0,0,0,0,0,0,1,1,1,1,1423,,42.00000,1,,5.00000,1
2026-02-23T16:17:30+08:00,5158.90000,5158.90000,5157.30000,5158.15000,5157.65099,1,85.87000,5159.09735,5158.82500,3,1,0,0,0,0,0,5159.08687,,,,5158.90000,,,5166.78245,5163.65612,5160.52979,5159.08687,5157.64394,5154.51761,5151.39128,0,0,0,0,,,27,2026-02-23 16:17:30+08:00,2026-02-23 08:17:30+00:00,0,3,SLOW,5159.08687,0,0,5158.82500,0,0,0,1,0,0,1,1,1,1,1424,,42.00000,1,,5.00000,1
2026-02-23T16:17:45+08:00,5157.60000,5157.90000,5157.50000,5157.60000,5157.71071,-1,85.86000,5158.97964,5157.82500,2,1,0,0,0,0,0,5158.95950,,,,,,,5166.61733,5163.50633,5160.39534,5158.95950,5157.52366,5154.41267,5151.30168,0,0,0,0,,,3,2026-02-23 16:17:45+08:00,2026-02-23 08:17:45+00:00,0,2,FAST,5158.95950,0,0,5157.82500,0,0,0,0,0,0,1,1,1,1,1425,EXIT_LONG|ENTRY_SHORT,43.00000,-1,,5.00000,1
2026-02-23T16:18:00+08:00,5157.10000,5157.60000,5156.90000,5157.17500,5157.76508,1,85.88500,5158.81767,5157.32500,2,1,0,0,0,0,0,5158.79075,,,,,,,5166.41212,5163.31594,5160.21976,5158.79075,5157.36174,5154.26556,5151.16938,0,0,0,0,,,14,2026-02-23 16:18:00+08:00,2026-02-23 08:18:00+00:00,0,2,FAST,5158.79075,0,0,5157.32500,0,0,0,0,0,0,1,1,1,1,1426,,43.00000,-1,,5.00000,1
2026-02-23T16:18:15+08:00,5157.20000,5157.50000,5157.20000,5157.27500,5157.81467,-1,85.87500,5158.66215,5157.32500,2,1,0,0,0,0,0,5158.62877,,,,,,,5166.21002,5163.13014,5160.05026,5158.62877,5157.20729,5154.12741,5151.04753,0,0,0,0,,,5,2026-02-23 16:18:15+08:00,2026-02-23 08:18:15+00:00,0,2,FAST,5158.62877,0,0,5157.32500,0,0,0,0,0,0,1,1,1,1,1427,,43.00000,-1,,5.00000,1
2026-02-23T16:18:30+08:00,5156.90000,5156.90000,5156.30000,5156.45000,5157.85875,-1,85.86000,5158.43382,5156.82500,2,1,0,0,0,0,0,5158.38836,,,,,,,5165.92934,5162.86582,5159.80230,5158.38836,5156.97443,5153.91091,5150.84738,0,0,0,0,,,10,2026-02-23 16:18:30+08:00,2026-02-23 08:18:30+00:00,0,2,FAST,5158.38836,0,0,5156.82500,0,0,0,0,0,0,1,1,1,1,1428,,43.00000,-1,,5.00000,1
