time,open,high,low,close,Line4,si_dir,si_close,Kernel Estimate,Synthetic Renko Close,last_state_code,kern_reg,OPEN LONG,OPEN SHORT,CLOSE,Regime Flip → LONG,Regime Flip → SHORT,Kernel Regression Estimate,Distance Above Kernel,Distance Below Kernel,Buy,Sell,StopBuy,StopSell,Upper Envelope: Far,Upper Envelope: Average,Upper Envelope: Near,Envelope Midline,Lower Envelope: Near,Lower Envelope: Average,Lower Envelope: Far,Chars,Chars,Chars,Chars,Shapes,Shapes,Volume
2026-02-04T16:05:00+08:00,6951,6956.5,6950.75,6956.25,6948.502052690694,1,90.055,6957.309356896512,6955.25,2,1,0,0,0,0,0,6957.340064084049,,,,,,,6985.511755262211,6974.067005721083,6962.622256179954,6957.340064084049,6952.057871988144,6940.6131224470155,6929.168372905887,0,0,0,0,,,2097
2026-02-04T16:10:00+08:00,6956.25,6959.75,6955.75,6958.5,6948.75578234431,-1,89.765,6957.409129703279,6957.75,2,1,0,0,0,0,0,6957.462697137544,,,,,,,6985.605791711992,6974.172659541123,6962.739527370253,6957.462697137544,6952.185866904834,6940.752734733965,6929.319602563095,0,0,0,0,,,1680
2026-02-04T16:15:00+08:00,6958.5,6958.75,6954.75,6955.5,6949.017696934576,1,90.035,6957.311446272538,6957.75,2,1,0,0,0,0,0,6957.298984971203,,,,,,,6985.431096173923,6974.002425997818,6962.573755821713,6957.298984971203,6952.024214120693,6940.595543944588,6929.166873768483,0,0,0,0,,,1148
2026-02-04T16:20:00+08:00,6955.25,6955.5,6947.5,6947.75,6949.278239697958,-1,89.985,6956.610974581307,6955.25,2,1,0,0,0,0,0,6956.421661861657,,,,,,,6984.6068851269165,6973.1566381754055,6961.706391223894,6956.421661861657,6951.136932499421,6939.686685547909,6928.236438596398,0,0,0,0,,,2117
2026-02-04T16:25:00+08:00,6947.75,6950,6942.5,6943.25,6949.530144154058,-1,89.875,6955.4651353265845,6945.25,1,1,0,0,0,0,0,6955.135366429067,,,,,,,6983.4280218355325,6971.934130576656,6960.44023931778,6955.135366429067,6949.830493540355,6938.336602281479,6926.842711022602,0,0,0,0,,,3024
2026-02-04T16:30:00+08:00,6943,6947.75,6941,6944.75,6949.772520069517,-1,89.575,6954.322336538658,6945.25,1,1,0,0,0,0,0,6954.012835244011,,,,,,,6982.454287655966,6970.899947613609,6959.345607571252,6954.012835244011,6948.680062916769,6937.1257228744125,6925.571382832055,0,0,0,0,,,2178
2026-02-04T16:35:00+08:00,6945,6947.5,6943,6943.5,6950.006807624874,1,89.6,6953.200644797416,6945.25,1,1,0,0,0,0,0,6952.819244580011,,,,,,,6981.419300799434,6969.800527960293,6958.181755121153,6952.819244580011,6947.456734038869,6935.83796119973,6924.219188360589,0,0,0,0,,,1148
2026-02-04T16:40:00+08:00,6943.5,6950.5,6942.75,6950,6950.237063548933,1,89.835,6952.4881349568395,6947.75,0,-1,0,0,0,0,1,6952.273630327331,,,,,,,6981.07801204991,6969.376231975113,6957.674451900315,6952.273630327331,6946.872808754348,6935.17102867955,6923.4692486047525,0,0,0,0,,,1243
2026-02-04T16:45:00+08:00,6950.25,6950.5,6947,6947.5,6950.461159053276,-1,89.795,6951.819984835753,6947.75,0,-1,0,0,0,0,0,6951.565322548782,,,,,,,6980.56369430669,6968.7831057800395,6957.00251725339,6951.565322548782,6946.128127844175,6934.347539317525,6922.566950790874,0,0,0,0,,,1097
2026-02-04T16:50:00+08:00,6947.5,6948.75,6944.75,6946,6950.6754375957335,1,89.99,6951.057901910317,6947.75,0,-1,0,0,0,0,0,6950.7887906030055,,,,,,,6979.973902983598,6968.117451078982,6956.260999174367,6950.7887906030055,6945.316582031644,6933.460130127029,6921.603678222413,0,0,0,0,,,1344
2026-02-04T16:55:00+08:00,6946,6946.75,6943.5,6946.25,6950.87900362409,1,90,6950.303179191272,6947.75,0,-1,0,0,0,0,0,6950.107263004191,,,,,,,6979.460338736012,6967.53565171996,6955.6109647039075,6950.107263004191,6944.603561304474,6932.678874288422,6920.75418727237,0,0,0,0,,,1384
