time,open,high,low,close,Kernel Regression Estimate,Distance Above Kernel,Distance Below Kernel,Buy,Sell,StopBuy,StopSell,Upper Envelope: Far,Upper Envelope: Average,Upper Envelope: Near,Envelope Midline,Lower Envelope: Near,Lower Envelope: Average,Lower Envelope: Far,Chars,Chars,Chars,Chars,Shapes,Shapes,Volume
1771243200,24863.25,24864,24849,24852.75,24866.39167,,,,,,,24985.80146,24937.29124,24888.78101,24866.39167,24844.00233,24795.4921,24746.98187,0,0,0,0,,,203
1771243500,24852,24861.75,24849.5,24860,24865.45212,,,,,,,24984.59628,24936.19396,24887.79165,24865.45212,24843.11259,24794.71028,24746.30797,0,0,0,0,,,154
1771243800,24860.25,24860.5,24852,24858.5,24864.4836,,,,,,,24983.30552,24935.03412,24886.76271,24864.4836,24842.20449,24793.93308,24745.66168,0,0,0,0,,,132
1771244100,24858.25,24858.5,24847.75,24858.5,24863.63215,,,,,,,24982.10441,24933.97505,24885.8457,24863.63215,24841.4186,24793.28924,24745.15988,0,0,0,0,,,165
1771244400,24858.25,24863.75,24853.5,24863.5,24863.33104,,,,,,,24981.42483,24933.44923,24885.47363,24863.33104,24841.18846,24793.21286,24745.23726,0,0,0,0,,,146
1771244700,24864.5,24880.5,24861.5,24877.75,24864.40652,,,,,,,24982.20242,24934.34784,24886.49326,24864.40652,24842.31979,24794.46521,24746.61063,0,0,0,0,,,387
1771245000,24877.5,24877.5,24858,24867,24864.56339,,,,,,,24982.14932,24934.38004,24886.61075,24864.56339,24842.51603,24794.74674,24746.97746,0,0,0,0,,,292
1771245300,24865.75,24874.25,24856,24872.75,24865.27502,,,,,,,24982.72329,24935.00993,24887.29657,24865.27502,24843.25347,24795.54011,24747.82675,0,0,0,0,,,174
1771245600,24871.75,24871.75,24853,24855,24864.38939,,,,,,,24981.77685,24934.08819,24886.39953,24864.38939,24842.37924,24794.69058,24747.00192,0,0,0,0,,,195
1771245900,24855,24865.75,24852.25,24864,24864.3332,,,,,,,24981.66719,24934.00026,24886.33332,24864.3332,24842.33307,24794.66613,24746.9992,0,0,0,0,,,165
1771246200,24865,24870.5,24862,24862.25,24864.13204,,,,,,,24981.35702,24933.73437,24886.11173,24864.13204,24842.15236,24794.52972,24746.90707,0,0,0,0,,,117
1771246500,24861,24870.75,24861,24869.5,24864.57929,,,,,,,24981.65182,24934.09111,24886.53039,24864.57929,24842.62819,24795.06747,24747.50676,0,0,0,0,,,80
1771246800,24869.75,24871.5,24857.5,24863,24864.44778,,,,,,,24981.37623,24933.87405,24886.37187,24864.44778,24842.5237,24795.02151,24747.51933,0,0,0,0,,,146
1771247100,24862.25,24864.25,24853.75,24857.5,24863.81958,,,,,,,24980.56948,24933.13983,24885.71018,24863.81958,24841.92897,24794.49932,24747.06967,0,0,0,0,,,153
1771247400,24856.5,24868,24856.5,24859.25,24863.35742,,,,,,,24979.90595,24932.55811,24885.21027,24863.35742,24841.50457,24794.15673,24746.80888,0,0,0,0,,,168
1771247700,24859,24864.5,24856,24862.5,24863.21779,,,,,,,24979.50638,24932.26414,24885.0219,24863.21779,24841.41368,24794.17144,24746.9292,0,0,0,0,,,129
1771248000,24862.5,24866.75,24856.75,24858,24862.69384,,,,,,,24978.68478,24931.56346,24884.44214,24862.69384,24840.94554,24793.82422,24746.70289,0,0,0,0,,,144
1771248300,24856.25,24866,24856.25,24864.5,24862.76455,,,,,,,24978.41972,24931.43481,24884.4499,24862.76455,24841.07921,24794.09429,24747.10938,0,0,0,0,,,171
1771248600,24863,24875.75,24862.75,24873.25,24863.64716,,,,,,,24978.97234,24932.12149,24885.27064,24863.64716,24842.02369,24795.17284,24748.32199,0,0,0,0,,,261
1771248900,24873.25,24873.5,24861.5,24864.5,24863.74235,,,,,,,24978.73354,24932.01837,24885.3032,24863.74235,24842.18151,24795.46634,24748.75117,0,0,0,0,,,181
1771249200,24863.75,24866,24852.75,24859.75,24863.39863,,,,,,,24978.06991,24931.4847,24884.8995,24863.39863,24841.89777,24795.31257,24748.72736,0,0,0,0,,,271
1771249500,24860.75,24864.5,24847.75,24852.25,24862.39112,,,,,,,24976.80024,24930.32153,24883.84283,24862.39112,24840.93941,24794.46071,24747.98201,0,0,0,0,,,251
1771249800,24852,24854,24846.25,24848.5,24861.03092,,,,,,,24975.12608,24928.77492,24882.42376,24861.03092,24839.63808,24793.28692,24746.93576,0,0,0,0,,,244
1771250100,24848.25,24854.25,24844.25,24844.25,24859.31653,,,,,,,24973.07727,24926.86197,24880.64667,24859.31653,24837.98639,24791.77108,24745.55578,0,0,0,0,,,191
1771250400,24844.25,24844.25,24826,24827,24856.08311,,,,,,,24969.59071,24923.47825,24877.36579,24856.08311,24834.80044,24788.68798,24742.57552,0,0,0,0,,,665
1771250700,24826.75,24832.5,24816.75,24818,24852.1028,,,,,,,24965.40653,24919.37689,24873.34725,24852.1028,24830.85835,24784.82872,24738.79908,0,0,0,0,,,620
1771251000,24817.75,24817.75,24783.25,24784,24845.16803,,,,,,,24958.54378,24912.48488,24866.42598,24845.16803,24823.91008,24777.85118,24731.79228,0,0,0,0,,,1736
1771251300,24784,24792,24767.75,24780.5,24838.1328,,,,,,,24951.72334,24905.57719,24859.43103,24838.1328,24816.83457,24770.68842,24724.54226,0,0,0,0,,,1872
1771251600,24779.75,24784.75,24762.25,24774.5,24830.83535,,,,,,,24944.75401,24898.47455,24852.1951,24830.83535,24809.4756,24763.19615,24716.91669,0,0,0,0,,,1222
1771251900,24776.5,24781.25,24754.75,24764,24822.96296,,,,,,,24937.36236,24890.8876,24844.41285,24822.96296,24801.51307,24755.03832,24708.56356,0,0,0,0,,,1350
1771252200,24762.75,24776.5,24746,24757.5,24814.95739,,,,,,,24930.0262,24883.27949,24836.53279,24814.95739,24793.38199,24746.63528,24699.88858,0,0,0,0,,,2995
1771252500,24756.75,24769.5,24730,24731,24805.06121,,,,,,,24921.08312,24873.94922,24826.81532,24805.06121,24783.3071,24736.1732,24689.03929,0,0,1,0,,,2791
1771252800,24732.5,24745.5,24711.5,24723.25,24795.04884,,,,,,,24912.22064,24864.61959,24817.01855,24795.04884,24773.07913,24725.47808,24677.87704,0,0,0,0,,,2407
1771253100,24723.5,24731,24692.75,24727.25,24786.103,,,,,,,24904.65392,24856.49261,24808.3313,24786.103,24763.8747,24715.71339,24667.55207,0,0,0,0,,,2821
1771253400,24729,24759,24728.75,24754,24780.32959,,,,,,,24900.37055,24851.60391,24802.83727,24780.32959,24757.82191,24709.05528,24660.28864,0,0,0,0,,,2052
1771253700,24754.25,24782.75,24753.25,24768,24776.60695,,,,,,,24898.21963,24848.81448,24799.40933,24776.60695,24753.80457,24704.39942,24654.99427,0,0,0,0,,,2277
1771254000,24768,24791.5,24767,24787,24775.31277,,,,,,,24898.50018,24848.4553,24798.41041,24775.31277,24752.21513,24702.17024,24652.12536,0,0,0,0,,,1432
1771254300,24787.75,24797.5,24774.75,24783.25,24774.30927,,,,,,,24899.0381,24848.36701,24797.69592,24774.30927,24750.92261,24700.25153,24649.58044,0,0,0,0,,,1508
1771254600,24784.25,24784.75,24755.75,24757.75,24771.50084,,,,,,,24897.80083,24846.49146,24795.18209,24771.50084,24747.81959,24696.51022,24645.20085,0,0,0,0,,,1406
1771254900,24757.75,24772,24739.75,24744.75,24767.96274,,,,,,,24895.89117,24843.92024,24791.94932,24767.96274,24743.97615,24692.00523,24640.0343,0,0,0,0,24729.5,,1824
1771255200,24745.25,24752.25,24720.5,24729.5,24763.43179,,,,,,,24893.03039,24840.38096,24787.73153,24763.43179,24739.13206,24686.48263,24633.8332,0,0,0,0,,,1720
1771255500,24729.25,24729.75,24709.75,24709.75,24757.45681,,,,,,,24888.61541,24835.33223,24782.04905,24757.45681,24732.86458,24679.5814,24626.29822,0,0,0,0,,,1351
1771255800,24709,24723,24684,24695,24750.49143,,,,,,,24883.32717,24829.36265,24775.39814,24750.49143,24725.58473,24671.62021,24617.6557,0,0,0,0,,,2650
1771256100,24694.5,24702.25,24682.75,24698.75,24744.25907,,,,,,,24878.64493,24824.05067,24769.45642,24744.25907,24719.06172,24664.46746,24609.87321,0,0,0,0,,,1376
1771256400,24699.5,24711.75,24682.75,24686,24737.27353,,,,,,,24873.19635,24817.97771,24762.75906,24737.27353,24711.788,24656.56935,24601.35071,0,0,0,0,,,1829
1771256700,24686.25,24718,24678.5,24715,24733.37588,,,,,,,24870.94783,24815.05923,24759.17062,24733.37588,24707.58114,24651.69254,24595.80393,0,0,0,0,,,1880
1771257000,24716.25,24731.5,24711.75,24714.5,24729.91612,,,,,,,24869.00531,24812.50033,24755.99534,24729.91612,24703.83689,24647.3319,24590.82692,0,0,0,0,,,1279
1771257300,24715,24716,24688,24692.25,24724.88935,,,,,,,24865.4643,24808.35572,24751.24715,24724.88935,24698.53155,24641.42298,24584.31441,0,0,0,0,,,1386
1771257600,24692.25,24704.5,24683.75,24700,24721.02622,,,,,,,24862.9667,24805.30338,24747.64006,24721.02622,24694.41238,24636.74906,24579.08574,0,0,0,0,,,1312
1771257900,24700.75,24736.5,24698,24733.5,24720.66286,,,,,,,24864.06864,24805.81004,24747.55144,24720.66286,24693.77427,24635.51567,24577.25707,0,0,0,0,,,1215
1771258200,24732.75,24752.25,24732.25,24751.5,24722.34355,,,,,,,24867.08782,24808.28546,24749.4831,24722.34355,24695.204,24636.40165,24577.59929,0,0,0,0,,,1289
1771258500,24752,24753.5,24703.75,24708.25,24720.41457,,,,,,,24866.73329,24807.29131,24747.84933,24720.41457,24692.97981,24633.53783,24574.09585,0,0,0,0,,,1585
1771258800,24707.25,24717.25,24700,24703,24718.25906,,,,,,,24865.98909,24805.97377,24745.95844,24718.25906,24690.55968,24630.54436,24570.52903,0,0,0,0,,,1191
1771259100,24703.5,24730.5,24697,24727.5,24718.58927,,,,,,,24867.76306,24807.16121,24746.55936,24718.58927,24690.61919,24630.01734,24569.41549,0,0,0,0,,,1335
1771259400,24727.5,24741.75,24713.75,24716.75,24718.10579,,,,,,,24868.68979,24807.51504,24746.34029,24718.10579,24689.87129,24628.69654,24567.52179,0,0,0,0,,,1251
1771259700,24715.25,24716.25,24670.75,24673.25,24713.78297,,,,,,,24865.95614,24804.13579,24742.31544,24713.78297,24685.2505,24623.43015,24561.6098,0,0,0,0,,,2173
1771260000,24673,24704.25,24671.25,24701.5,24712.16891,,,,,,,24865.95201,24803.47762,24741.00324,24712.16891,24683.33458,24620.8602,24558.38581,0,0,0,0,,,1716
1771260300,24703.5,24728.5,24697.5,24724.5,24712.79419,,,,,,,24868.17845,24805.05359,24741.92873,24712.79419,24683.65964,24620.53478,24557.40992,0,0,0,0,,,1063
1771260600,24726,24733.75,24719.5,24722.5,24713.38497,,,,,,,24870.15241,24806.46564,24742.77886,24713.38497,24683.99107,24620.3043,24556.61752,0,0,0,0,,,817
1771260900,24722.25,24729.25,24715,24728.75,24714.63217,,,,,,,24872.56719,24808.40608,24744.24498,24714.63217,24685.01935,24620.85825,24556.69715,0,0,0,0,,,481
1771261200,24728,24740.25,24723.25,24735.75,24716.55652,,,,,,,24875.48082,24810.91782,24746.35483,24716.55652,24686.75822,24622.19522,24557.63222,0,0,0,0,,,1074
1771261500,24736,24741.5,24713.5,24720,24717.01865,,,,,,,24876.89615,24811.94591,24746.99568,24717.01865,24687.04162,24622.09139,24557.14115,0,0,0,0,,,805
1771261800,24720,24730.75,24718,24725.5,24717.95026,,,,,,,24878.56554,24813.31558,24748.06563,24717.95026,24687.8349,24622.58494,24557.33498,0,0,0,0,,,327
1771262100,24725,24727,24717.25,24723.5,24718.64622,,,,,,,24879.75866,24814.30673,24748.8548,24718.64622,24688.43763,24622.9857,24557.53377,0,0,0,0,,,328
1771262400,24722,24732,24719.25,24724,24719.35031,,,,,,,24880.76964,24815.19304,24749.61643,24719.35031,24689.08418,24623.50758,24557.93098,0,0,0,0,,24743.25,431
1771262700,24724.5,24746,24720,24743.25,24721.78553,,,,,,,24883.49657,24817.80146,24752.10635,24721.78553,24691.4647,24625.76959,24560.07448,0,0,0,0,,,653
1771263000,24744,24765.5,24743.75,24754.5,24725.17869,,,,,,,24887.12674,24821.33535,24755.54395,24725.17869,24694.81343,24629.02204,24563.23064,0,0,0,0,,,1002
1771263300,24755.75,24760.25,24746.25,24756.75,24728.67186,,,,,,,24890.72037,24824.88816,24759.05595,24728.67186,24698.28776,24632.45555,24566.62335,0,0,0,0,,,545
1771263600,24757.75,24758.75,24750.5,24757.25,24732.06713,,,,,,,24894.02485,24828.22952,24762.4342,24732.06713,24701.70005,24635.90473,24570.1094,0,0,0,0,,,295
1771263900,24758.75,24763.25,24745.75,24758.5,24735.38733,,,,,,,24897.18669,24831.4557,24765.72471,24735.38733,24705.04994,24639.31895,24573.58796,0,0,0,0,,,591
1771264200,24759.5,24770.75,24747,24750,24737.69011,,,,,,,24899.35585,24833.67914,24768.00244,24737.69011,24707.37779,24641.70108,24576.02437,0,0,0,0,,,619
1771264500,24752.25,24755,24734.75,24747.25,24739.50869,,,,,,,24901.03053,24835.41229,24769.79404,24739.50869,24709.22335,24643.6051,24577.98686,0,0,0,0,,,585
1771282800,24746.25,24772.25,24739,24747.25,24741.04177,,,,,,,24902.57386,24836.95145,24771.32903,24741.04177,24710.7545,24645.13208,24579.50967,0,0,0,0,,,705
1771283100,24747.75,24772.25,24747.25,24764,24743.87338,,,,,,,24905.4757,24839.82476,24774.17382,24743.87338,24713.57294,24647.922,24582.27106,0,0,0,0,,,581
1771283400,24766.5,24781.5,24766.5,24775,24747.51017,,,,,,,24909.12018,24843.46611,24777.81205,24747.51017,24717.20829,24651.55423,24585.90016,0,0,0,0,,,298
1771283700,24775,24781.75,24767.5,24774.25,24750.82683,,,,,,,24912.37575,24846.7465,24781.11725,24750.82683,24720.53641,24654.90716,24589.27791,0,0,0,0,,,333
1771284000,24776,24779.25,24767.5,24771.25,24753.57622,,,,,,,24914.96366,24849.40001,24783.83636,24753.57622,24723.31607,24657.75242,24592.18877,0,0,0,0,,,232
1771284300,24771.5,24779,24767.75,24777.75,24756.64723,,,,,,,24917.77344,24852.31592,24786.8584,24756.64723,24726.43607,24660.97855,24595.52102,0,0,0,0,,,258
1771284600,24777.5,24805,24777.5,24801.5,24761.68801,,,24777.5,,,,24922.64992,24857.25915,24791.86837,24761.68801,24731.50766,24666.11688,24600.72611,0,0,0,0,,,898
1771284900,24803,24817,24803,24812.25,24767.43188,,,,,,,24928.1693,24862.86972,24797.57015,24767.43188,24737.29362,24671.99405,24606.69447,0,0,0,0,,,591
1771285200,24812.25,24815.5,24808.25,24810.75,24772.68521,,,,,,,24933.05553,24867.90509,24802.75465,24772.68521,24742.61578,24677.46534,24612.31489,0,0,0,0,,,318
1771285500,24812,24828,24802.25,24827.5,24779.12482,,,,,,,24939.21702,24874.17956,24809.14211,24779.12482,24749.10753,24684.07007,24619.03261,0,0,0,0,,,496
1771285800,24827.25,24842.5,24820,24827,24785.17485,,,,,,,24945.03736,24880.09322,24815.14907,24785.17485,24755.20063,24690.25649,24625.31235,0,0,0,0,,,1036
1771286100,24826.5,24826.5,24809.5,24817.75,24789.89657,,,,,,,24949.51471,24884.66984,24819.82497,24789.89657,24759.96817,24695.1233,24630.27843,0,0,0,0,,,350
1771286400,24818.75,24828,24805.75,24822.75,24794.58463,,,,,,,24954.00947,24889.24313,24824.47679,24794.58463,24764.69247,24699.92613,24635.15978,0,0,0,0,,,854
1771286700,24820.75,24820.75,24784,24810,24797.65233,,,,,,,24957.11381,24892.33258,24827.55136,24797.65233,24767.75331,24702.97208,24638.19086,0,0,0,0,,,797
1771287000,24808.25,24817,24801,24806.25,24799.91997,,,,,,,24959.38957,24894.60505,24829.82052,24799.91997,24770.01942,24705.2349,24640.45038,0,0,0,0,,,292
1771287300,24806.25,24831.75,24797,24805.5,24801.69439,,,,,,,24961.36769,24896.50041,24831.63313,24801.69439,24771.75564,24706.88836,24642.02108,0,0,0,0,,,598
1771287600,24805.5,24834.75,24799.25,24823.75,24804.7808,,,,,,,24964.85256,24899.82341,24834.79425,24804.7808,24774.76735,24709.73819,24644.70904,0,0,0,0,,,590
1771287900,24823,24831,24817.25,24826.25,24807.74712,,,,,,,24968.13969,24902.98021,24837.82072,24807.74712,24777.67351,24712.51403,24647.35454,0,0,0,0,,,678
1771288200,24824.75,24830,24816.75,24823,24810.10276,,,,,,,24970.72602,24905.47282,24840.21962,24810.10276,24779.9859,24714.7327,24649.47951,0,0,0,0,,,783
1771288500,24822.25,24824.25,24813.25,24822.75,24812.14163,,,,,,,24972.87292,24907.57584,24842.27875,24812.14163,24782.00451,24716.70742,24651.41034,0,0,0,0,,,553
1771288800,24820.5,24823.5,24791.75,24805.5,24812.31728,,,,,,,24973.28269,24907.89049,24842.4983,24812.31728,24782.13627,24716.74407,24651.35188,0,0,0,0,,,589
1771289100,24806.5,24808.5,24795.5,24800.5,24811.80009,,,,,,,24972.89429,24907.44977,24842.00525,24811.80009,24781.59492,24716.1504,24650.70588,0,0,0,0,,,285
1771289400,24803,24807.25,24785.75,24791,24810.24515,,,,,,,24971.46754,24905.97094,24840.47434,24810.24515,24780.01595,24714.51935,24649.02276,0,0,0,0,,,343
1771289700,24790,24796.5,24774.25,24788.25,24808.32839,,,,24796.5,,,24969.68794,24904.13563,24838.58331,24808.32839,24778.07347,24712.52115,24646.96884,0,0,0,0,,,621
1771290000,24790.5,24808,24788,24793.75,24806.86256,,,,,,,24968.33902,24902.73921,24837.13939,24806.86256,24776.58572,24710.98591,24645.3861,0,0,0,0,,,702
1771290300,24795,24815.75,24794.75,24811,24806.98383,,,,,,,24968.569,24902.92502,24837.28105,24806.98383,24776.68661,24711.04264,24645.39866,0,0,0,0,,,541
1771290600,24812.5,24824.25,24812.5,24819.25,24807.89021,,,,,,,24969.46533,24903.82544,24838.18555,24807.89021,24777.59488,24711.95499,24646.3151,0,0,0,0,,,646
1771290900,24819.5,24822.75,24809.25,24816,24808.53135,,,,,,,24970.00073,24904.4038,24838.80686,24808.53135,24778.25584,24712.6589,24647.06197,0,0,0,0,,,204
1771291200,24816.75,24821.75,24806.5,24807.75,24808.42294,,,,,,,24969.7191,24904.19254,24838.66597,24808.42294,24778.17991,24712.65335,24647.12678,0,0,0,0,,,261
1771291500,24807,24808.5,24777.25,24782.25,24805.99963,,,,,,,24967.2569,24901.74614,24836.23537,24805.99963,24775.7639,24710.25313,24644.74236,0,0,0,0,,,599
1771291800,24782.75,24791.5,24772.5,24782.5,24803.6426,,,,,,,24964.84751,24899.35802,24833.86852,24803.6426,24773.41668,24707.92719,24642.43769,0,0,0,0,,,753
1771292100,24782.5,24797,24779.75,24781.25,24801.24833,,,,,,,24962.36864,24896.91351,24831.45838,24801.24833,24771.03827,24705.58314,24640.12801,0,0,0,0,,,526
1771292400,24781,24786.25,24763.75,24774.25,24798.30829,,,,,,,24959.37792,24893.94338,24828.50884,24798.30829,24768.10773,24702.6732,24637.23866,0,0,0,0,,,672
1771292700,24775.75,24780,24752.25,24758,24793.98986,,,,,,,24955.10457,24889.65172,24824.19887,24793.98986,24763.78085,24698.32799,24632.87514,0,0,0,0,,,661
1771293000,24757.75,24761,24681.25,24689.75,24783.61559,,,,,,,24945.50445,24879.7371,24813.96975,24783.61559,24753.26142,24687.49407,24621.72672,0,0,0,0,,,2935
1771293300,24689,24695,24651,24669,24771.62766,,,,,,,24934.56725,24868.37304,24802.17883,24771.62766,24741.07649,24674.88228,24608.68807,0,0,1,0,,,2675
1771293600,24666.5,24680.25,24630.25,24640,24757.3958,,,,,,,24921.71309,24854.95919,24788.20529,24757.3958,24726.58631,24659.83241,24593.07851,0,0,0,0,,,2033
1771293900,24640.5,24652,24617.5,24649.75,24744.64185,,,,,,,24910.45214,24843.09171,24775.73128,24744.64185,24713.55242,24646.19199,24578.83156,0,0,0,0,,,1889
1771294200,24647.25,24672.75,24647,24668.5,24734.34791,,,,,,,24901.63825,24833.67655,24765.71485,24734.34791,24702.98097,24635.01927,24567.05756,0,0,0,0,,,1064
1771294500,24668.75,24674,24651.75,24660.75,24724.17791,,,,,,,24892.87205,24824.34006,24755.80806,24724.17791,24692.54776,24624.01577,24555.48378,0,0,0,0,,,625
1771294800,24660,24686,24654.75,24682,24716.85955,,,,,,,24886.97254,24817.86414,24748.75573,24716.85955,24684.96336,24615.85496,24546.74656,0,0,0,0,,,511
1771295100,24681.75,24684.5,24669.75,24675,24709.82031,,,,,,,24881.15632,24811.55107,24741.94581,24709.82031,24677.69481,24608.08956,24538.48431,0,0,0,0,,,666
1771295400,24675.5,24681.5,24661.25,24664.5,24702.71546,,,,,,,24875.13526,24805.08971,24735.04417,24702.71546,24670.38674,24600.3412,24530.29566,0,0,0,0,,,588
1771295700,24665.25,24672.75,24657.25,24665.75,24696.55991,,,,,,,24869.86402,24799.45923,24729.05443,24696.55991,24664.06539,24593.66059,24523.25579,0,0,0,0,,,398
1771296000,24666.25,24684.25,24662.5,24675,24692.06224,,,,,,,24866.13388,24795.41728,24724.70068,24692.06224,24659.42381,24588.70721,24517.99061,0,0,0,0,,,421
1771296300,24674.5,24675.5,24651.75,24657,24686.67802,,,,,,,24861.42954,24790.43673,24719.44393,24686.67802,24653.91212,24582.91931,24511.92651,0,0,0,0,,,881
1771296600,24657.5,24674.5,24653.75,24665.75,24682.77194,,,,,,,24858.08633,24786.86486,24715.64339,24682.77194,24649.90049,24578.67902,24507.45755,0,0,0,0,,,541
1771296900,24667.5,24679.25,24661.25,24662,24679.15856,,,,,,,24854.89098,24783.49968,24712.10839,24679.15856,24646.20873,24574.81744,24503.42614,0,0,0,0,,,508
1771297200,24662,24665.5,24623,24624.75,24672.69304,,,,,,,24849.01148,24777.38211,24705.75275,24672.69304,24639.63333,24568.00397,24496.3746,0,0,0,0,,,942
1771297500,24626,24636,24601,24625,24666.76057,,,,,,,24843.74526,24771.84523,24699.9452,24666.76057,24633.57594,24561.67591,24489.77587,0,0,0,0,,,1341
1771297800,24623.5,24631.5,24594.75,24616,24660.49757,,,,,,,24838.25343,24766.04011,24693.8268,24660.49757,24627.16835,24554.95503,24482.74171,0,0,0,0,,,1287
1771298100,24617,24629.75,24610,24623.75,24655.41865,,,,,,,24833.84463,24761.35908,24688.87352,24655.41865,24621.96378,24549.47822,24476.99267,0,0,0,0,,,539
1771298400,24624.75,24642.5,24621,24625,24650.91612,,,,,,,24829.93473,24757.20842,24684.48211,24650.91612,24617.35013,24544.62382,24471.89751,0,0,0,0,,,673
1771298700,24625.25,24627.5,24616,24623,24646.6975,,,,,,,24826.11364,24753.22583,24680.33803,24646.6975,24613.05698,24540.16917,24467.28137,0,0,0,0,,,351
1771299000,24622,24622.5,24595,24596.5,24640.52875,,,,,,,24820.34691,24747.29578,24674.24465,24640.52875,24606.81284,24533.76171,24460.71059,0,0,0,0,,,865
1771299300,24596,24608.25,24581.5,24587,24633.96374,,,,,,,24814.18204,24740.96836,24667.75467,24633.96374,24600.17281,24526.95912,24453.74544,0,0,0,0,,,1052
1771299600,24587.75,24609,24573.25,24606.25,24629.66177,,,,,,,24810.38774,24736.96782,24663.54789,24629.66177,24595.77565,24522.35573,24448.9358,0,0,0,0,,,933
1771299900,24607.75,24610.25,24588.25,24590,24624.35247,,,,,,,24805.52853,24731.92575,24658.32298,24624.35247,24590.38195,24516.77918,24443.1764,0,0,0,0,,,610
1771300200,24590.75,24608.5,24584.25,24606.75,24621.04315,,,,,,,24802.64075,24728.86672,24655.0927,24621.04315,24586.9936,24513.21958,24439.44555,0,0,0,0,,,528
1771300500,24606.25,24613,24601.75,24609.25,24618.42926,,,,,,,24800.26205,24726.39248,24652.52291,24618.42926,24584.33561,24510.46604,24436.59646,0,0,0,0,,,301
1771300800,24611,24622,24607,24612.5,24616.55565,,,,,,,24798.48735,24724.5776,24650.66784,24616.55565,24582.44346,24508.5337,24434.62395,0,0,0,0,,,394
1771301100,24614.25,24620.75,24606.75,24619,24615.73622,,,,,,,24797.61664,24723.72772,24649.8388,24615.73622,24581.63365,24507.74473,24433.85581,0,0,0,0,,,303
1771301400,24619.25,24630,24617.5,24620.25,24615.36348,,,,,,,24797.04068,24723.23432,24649.42795,24615.36348,24581.299,24507.49264,24433.68628,0,0,0,0,,,352
1771301700,24619,24620.5,24609,24618.25,24615.0916,,,,,,,24796.41113,24722.75007,24649.08901,24615.0916,24581.09418,24507.43312,24433.77206,0,0,0,0,,,173
1771302000,24619,24626.25,24613.75,24617.75,24614.95023,,,,,,,24795.78479,24722.32075,24648.85671,24614.95023,24581.04375,24507.57972,24434.11568,0,0,0,0,,,186
1771302300,24618.75,24627.75,24614.75,24624.25,24615.52432,,,,,,,24795.76664,24722.5432,24649.31976,24615.52432,24581.72889,24508.50544,24435.282,0,0,0,0,,,244
1771302600,24624.25,24625,24593,24600.75,24614.07113,,,,,,,24793.85813,24720.81966,24647.78119,24614.07113,24580.36106,24507.32259,24434.28412,0,0,0,0,,,572
1771302900,24601.5,24611.75,24601.5,24606.5,24613.19133,,,,,,,24792.40096,24719.59705,24646.79314,24613.19133,24579.58953,24506.78561,24433.9817,0,0,0,0,,,182
1771303200,24608,24612.5,24602.75,24608.75,24612.59741,,,,,,,24791.11436,24718.59185,24646.06934,24612.59741,24579.12548,24506.60297,24434.08046,0,0,0,0,,,119
1771303500,24610,24620.5,24608.75,24614,24612.55434,,,,,,,24790.29648,24718.08874,24645.88099,24612.55434,24579.22769,24507.01994,24434.8122,0,0,0,0,,,203
1771303800,24614.25,24619.75,24609.5,24615,24612.64554,,,,,,,24789.52299,24717.66652,24645.81006,24612.64554,24579.48101,24507.62455,24435.76808,0,0,0,0,,,253
1771304100,24615,24624.75,24614.25,24623.5,24613.53291,,,,,,,24789.46746,24717.99405,24646.52064,24613.53291,24580.54518,24509.07177,24437.59836,0,0,0,0,,,228
1771304400,24623.75,24626,24609.5,24613.5,24613.54907,,,,,,,24788.54487,24717.45283,24646.36078,24613.54907,24580.73735,24509.6453,24438.55326,0,0,0,0,,,237
1771304700,24612.5,24613,24605,24612.5,24613.46267,,,,,,,24787.42883,24716.75508,24646.08133,24613.46267,24580.84402,24510.17027,24439.49652,0,0,0,0,,,244
1771305000,24611.5,24617,24599.25,24600.75,24612.3085,,,,,,,24785.28178,24715.01138,24644.74099,24612.3085,24579.87601,24509.60562,24439.33523,0,0,0,0,,,259
1771305300,24600.75,24604.25,24583.5,24584.75,24609.74662,,,,,,,24781.80202,24711.90451,24642.00701,24609.74662,24577.48624,24507.58873,24437.69123,0,0,0,0,,,594
1771305600,24586.25,24604.25,24567.5,24591,24607.77721,,,,,,,24779.18961,24709.55332,24639.91703,24607.77721,24575.63738,24506.00109,24436.36481,0,0,0,0,,,873
1771305900,24591,24602,24586.75,24598.5,24606.56164,,,,,,,24777.34098,24707.96188,24638.58277,24606.56164,24574.54052,24505.16141,24435.7823,0,0,0,0,,,257
1771306200,24600.25,24602.5,24573,24576,24603.36414,,,,,,,24773.69459,24704.49784,24635.3011,24603.36414,24571.42718,24502.23044,24433.03369,0,0,0,0,,,508
1771306500,24575.75,24585.5,24558.25,24580,24600.64048,,,,,,,24770.67131,24701.59629,24632.52126,24600.64048,24568.7597,24499.68468,24430.60965,0,0,0,0,,,619
1771306800,24581,24601.75,24575,24598.25,24599.73078,,,,,,,24769.59769,24700.58926,24631.58083,24599.73078,24567.88074,24498.87231,24429.86388,0,0,0,0,,,382
1771307100,24600,24611.25,24595.75,24609.5,24600.0403,,,,,,,24769.7285,24700.79267,24631.85683,24600.0403,24568.22376,24499.28793,24430.3521,0,0,0,0,,,339
1771307400,24610.5,24611,24579.75,24581.25,24597.92546,,,,,,,24767.60366,24698.67189,24629.74012,24597.92546,24566.1108,24497.17903,24428.24726,0,0,0,0,,,628
