time,open,high,low,close,Line4,si_dir,si_close,Kernel Estimate,Synthetic Renko Close,last_state_code,kern_reg,OPEN LONG,OPEN SHORT,Exit_Renko,Regime Flip → LONG,Regime Flip → SHORT,Kernel Regression Estimate,Distance Above Kernel,Distance Below Kernel,Buy,Sell,StopBuy,StopSell,Upper Envelope: Far,Upper Envelope: Average,Upper Envelope: Near,Envelope Midline,Lower Envelope: Near,Lower Envelope: Average,Lower Envelope: Far,Chars,Chars,Chars,Chars,Shapes,Shapes,Volume
2026-02-23T15:41:15+08:00,5155.1,5155.1,5154.9,5154.9,5153.892365207418,0,85.285,5153.1245849334555,5155.325,3,1,0,0,0,0,0,5153.157797094703,,,,,,,5165.6477990620415,5160.5737357628095,5155.4996724635785,5153.157797094703,5150.815921725827,5145.741858426596,5140.667795127364,0,0,0,0,,,3
2026-02-23T15:41:45+08:00,5154.5,5155,5154.5,5155,5153.7960630091975,1,85.35,5153.396137235977,5155.325,3,1,0,0,0,0,0,5153.433003409401,,,,,,,5165.886072253207,5160.82701303541,5155.767953817614,5153.433003409401,5151.0980530011875,5146.038993783392,5140.979934565595,0,0,0,0,,,5
2026-02-23T15:42:00+08:00,5155.1,5155.1,5154.7,5154.8,5153.705650603062,0,85.35,5153.6350392276145,5155.325,3,1,0,0,0,0,0,5153.660255383324,,,,,,,5166.063765070833,5161.0248392602825,5155.985913449732,5153.660255383324,5151.334597316915,5146.295671506365,5141.256745695814,0,0,0,0,,,4
2026-02-23T15:42:15+08:00,5155,5155,5155,5155,5153.619558967187,1,85.38,5153.8580495214665,5155.325,3,1,0,0,0,0,0,5153.877184030805,,,,,,,5166.2144988070295,5161.202464679189,5156.190430551347,5153.877184030805,5151.563937510264,5146.551903382422,5141.539869254581,0,0,0,0,,5155.9,2
2026-02-23T15:42:30+08:00,5154.9,5155.9,5154.9,5155.9,5153.538757032622,1,85.445,5154.111840901645,5155.325,3,1,0,0,0,0,0,5154.148670014267,,,,,,,5166.4164325450165,5161.4326540168995,5156.4488754887825,5154.148670014267,5151.848464539751,5146.864686011634,5141.880907483517,0,0,0,0,,,10
2026-02-23T15:42:45+08:00,5156,5156,5154.8,5154.8,5153.4630645214975,-1,85.365,5154.2902217270175,5155.325,3,1,0,0,0,0,0,5154.295983429173,,,,,,,5166.493876275428,5161.538482306637,5156.583088337846,5154.295983429173,5152.008878520501,5147.0534845517095,5142.098090582918,0,0,0,0,,,9
2026-02-23T15:43:00+08:00,5154.9,5157.1,5154.9,5156.8,5153.3956158905785,1,85.4,5154.562465185383,5156.325,3,1,1,0,0,0,0,5154.60084427039,,,,,,,5166.741896055518,5161.80959376781,5156.877291480101,5154.60084427039,5152.324397060678,5147.392094772969,5142.4597924852615,0,0,0,0,,,23
2026-02-23T15:43:15+08:00,5157,5157.1,5157,5157.1,5153.336353064776,1,85.435,5154.86974708577,5156.825,2,1,0,0,0,0,0,5154.906045449389,,,,,,,5166.977725222728,5162.073605314808,5157.16948540689,5154.906045449389,5152.642605491888,5147.73848558397,5142.834365676051,0,0,0,0,,,3
2026-02-23T15:43:30+08:00,5157.6,5157.8,5156.8,5156.8,5153.28450859115,-1,85.375,5155.1478086271745,5156.825,2,1,0,0,0,0,0,5155.157962251446,,,,,,,5167.159779207169,5162.284041068906,5157.408302930644,5155.157962251446,5152.907621572249,5148.031883433987,5143.156145295724,0,0,0,0,,,19
2026-02-23T15:43:45+08:00,5156.5,5156.6,5155.7,5155.7,5153.239234161278,1,85.4,5155.2992906204145,5156.825,2,1,0,0,0,0,0,5155.286778703198,,,,,,,5167.217784558534,5162.370813429803,5157.523842301073,5155.286778703198,5153.049715105323,5148.202743976593,5143.355772847863,0,0,0,0,,,14
